date,ret_BTC-USD,vol_BTC-USD,ret_ETH-USD,vol_ETH-USD,ret_^GSPC,vol_^GSPC,ret_^GSPTSE,vol_^GSPTSE,ret_^HSI,vol_^HSI,ret_^BVSP,vol_^BVSP,ret_^AXJO,vol_^AXJO,ret_^NSEI,vol_^NSEI,ret_GC=F,vol_GC=F,ret_USDINR=X,vol_USDINR=X
2023-12-28,-0.017924408512845186,0.4746087484394017,-0.012177741099954419,0.4856942398271212,0.0013841808605157529,0.1008095959119403,-0.0025951669174710816,0.1479521067384879,0.026283740480017876,0.21475949742716177,0.0035612119225667442,0.18819951787679617,0.003494192117795927,0.12409718120351748,0.006721636892403583,0.12013180718406229,-0.002835971093153615,0.17275518767673656,0.001014074750188582,0.020943067437285984
2024-01-02,0.052444007902595,0.5011471013476761,0.0027406250331680876,0.479935837085133,-0.009283231621523433,0.10807686207659684,-0.0004923468490328322,0.14379468358922898,-0.01588027051223368,0.21710842748521397,-0.006492474521071676,0.18991703463810122,0.00746369961406133,0.11623348802679018,-0.005973469362687312,0.12545428196027103,-0.0053673593465148545,0.16246915634655928,-0.000776093785066365,0.021063753716537615
2024-01-03,-0.047411278890487754,0.5366646076878289,-0.06290492420988021,0.5351301506291584,-0.0073949436389301685,0.11254249639670103,0.004110373103081422,0.1443029041040614,-0.007174313051730749,0.208153434772807,0.016028735948967227,0.19253926747555358,-0.006553446504338035,0.11866940785873922,-0.0062217735051925,0.12748780873824536,-0.014083308093501822,0.16937070959178846,0.0006536746882675427,0.021068609641540236
2024-01-04,0.031340915047886136,0.5422096302539766,0.02675231263153563,0.5406224936735722,-0.0027007143337175058,0.11336206860065028,0.0051937944565472755,0.14349464939931914,-0.00024346196605630358,0.2076600495275781,-0.012116297906356528,0.19336999964167423,0.0012568356111611518,0.11298688348903031,0.007276575212362637,0.1279404498029331,0.004707607773217191,0.16920059667951906,0.0007335573296001628,0.020950481035035835
2024-01-05,-0.0013206784247301385,0.5388148439422064,-0.001102872463281408,0.5391033517954698,0.0008934260598567185,0.11195941550202186,0.0027829414045310932,0.14092418488383368,-0.007395116785375485,0.20555186323480396,0.00031543273074530003,0.19084112839560385,0.002777554124851162,0.11285986058221369,0.0014766868183196445,0.12747303270818441,-0.0008816443302006056,0.15862158035542767,-0.0009305955795774507,0.02116247487980253
2024-01-08,0.06104464868016618,0.5092441620704351,0.027390468730525065,0.49048916294817,0.013421112688931744,0.11584937778346495,0.006300770817158962,0.13834702444135386,-0.019300758126779505,0.21188630063095393,-0.004700524296676722,0.18179556454937437,-0.0070912153468937,0.11405345365443502,-0.009747297752713756,0.12162945388584537,-0.008360931660901842,0.13640857659087569,-0.0005948327474214006,0.02051008015854853
2024-01-09,-0.019534568478630693,0.48744460095519937,0.0033535215301171545,0.48348518953424025,-0.0031681452245102366,0.11720701387516609,-0.007440147195157182,0.14078819930853403,-0.00448460166300977,0.20474099941755255,-0.007404122789909113,0.18068502178677795,0.006994017385425739,0.1153318256673418,-0.00020976420015568985,0.11763838180916236,-0.0017878196041377363,0.1365504255851415,-0.0016891513721925522,0.019327012856644486
2024-01-10,0.011489722292341202,0.4868585731176602,0.09736038392414516,0.5749999930978344,0.006617670190888608,0.115606201068444,0.004851643525294703,0.1411589145469525,-0.0035197399155010765,0.20274775737420236,0.003733691388506916,0.17217014419309182,-0.0007041307965508412,0.08104640164312486,0.004389543555609798,0.1180240620679642,-0.0013544247268027336,0.13551195748410547,0.0009676895403929138,0.0193761449237353
2024-01-11,-0.006844209930817994,0.4856646606311715,0.013154589371764273,0.5489892297589739,-0.0019412496202566845,0.11478657139346267,-0.005457850595894217,0.14281863663914665,0.011891815127271372,0.2057565055063572,-0.005535397327434392,0.1733617810353938,0.0008560004147472216,0.08089358033517974,4.746620136343594e-05,0.1174648069383185,-0.004936921526443792,0.13645726947876113,-0.0012699687832954884,0.01978411536679766
2024-01-12,-0.07823448823713672,0.5562835061323373,-0.03639354073079139,0.5672973731684418,0.0013588343488910276,0.11425719975609312,0.004139285441717832,0.14289295164526922,-0.0031913761951539413,0.2060047728721716,-0.0012466895774341698,0.1699190783691132,0.00040264128294604883,0.07981771038645581,0.011969843942356697,0.12270354881619888,0.016565091999139622,0.13818633900389604,0.000608140595857085,0.01968870216584082
2024-01-16,0.004405520694437761,0.5019605582450801,0.022126851394399384,0.5254643168716066,-0.006350242890600922,0.1168886655049115,-0.00045044026248026,0.1428211361480763,-0.025568699760023055,0.2226918036480707,-0.017170117292042476,0.18050580446559172,-0.006603893570020614,0.08342630919182609,0.0036598869854272665,0.12285264351136332,-0.012777234158016994,0.14191235103972716,-0.0026119238382438,0.02101959323669499
2024-01-17,-0.006832597834046828,0.5027756325323104,-0.020424336944864865,0.5304006025665199,-0.0028656162792929673,0.11732650918468401,-0.00536282991691635,0.14279234958298712,-0.03460683500338025,0.24718977138916687,0.009606906510064876,0.18305873513527285,0.009126820446962025,0.08644040351628163,-0.018348655481930078,0.1396906653941572,-0.008849966734294522,0.14571298936285265,0.0027671149918146705,0.023395874761983185
2024-01-18,-0.03418814570964098,0.5016885969956181,-0.023498365072252392,0.5346160094133185,0.009832481020982742,0.11192082861976406,0.004991136083174347,0.12449476591051278,0.008071174550261994,0.249649405861097,-0.006531671814545954,0.14918214700030222,0.0003590278528522495,0.08571069006083629,-0.004032485210039879,0.14091996507444515,0.00902362592242696,0.14852792903614645,0.001065760294739524,0.023625556975469836
2024-01-19,0.008394745443400848,0.502833883234247,0.0088664587614586,0.5304727960174466,0.01203392593787514,0.11871693853325416,0.005756561607538988,0.12615234293395367,-0.005768846595107615,0.24589566055753317,0.0007034289828105143,0.14928171681469057,0.005215348329585916,0.0871726955756451,0.00722987221469399,0.13829318793819784,0.0037015950634828906,0.12635298021026278,-0.00020438229467333916,0.02322155215351826
2024-01-23,-0.0443197006244515,0.5180044196263539,-0.1060871371492798,0.6349285550071375,0.004321113397887503,0.11915124910625294,0.004704970183417038,0.10480109662167943,0.0016712363243142731,0.22748508871539383,0.016660042424365,0.16047931699303697,0.013620920575218269,0.09762665073228075,-0.018688021184918722,0.14670650364789153,-0.002170595249002258,0.12566275517297942,-0.0007879231301084402,0.023337919350118416
2024-01-24,0.007312460908805883,0.5160906151450219,-0.0016658130027535534,0.6347793847512111,0.0023303541570369483,0.11920142985385128,-0.0005258341518209871,0.10482416109272279,0.037038081599646715,0.26594760551924757,-0.009235588795923691,0.16243220602615582,-0.00029584258859299237,0.09539155059118416,0.011597761983745557,0.1516895380527138,-0.0033355870330558147,0.12617255365754804,0.0015187551808201524,0.021356144538697178
2024-01-25,-0.005069797533164239,0.5158845128429446,-0.00861093230126491,0.6325013974605769,0.003757937891306624,0.11798199954547242,0.007249496748912511,0.09916112246265336,0.017399760627797214,0.2732171192576664,-0.002716638029966568,0.16227334622435938,0.00477318606303131,0.09275818059180468,-0.006223887607732467,0.15302645487883784,-1.0173141791292231e-07,0.12360619551663361,-0.0014886402436712564,0.021862689966012046
2024-01-29,0.08094297588736991,0.5811685490734008,0.04411086157405082,0.6494101291268913,0.00716149656736905,0.10361245669035264,-0.00034608847893573676,0.07626254932843315,-0.008645512839894655,0.27305438306512025,-0.0009513979198957817,0.15498894887632775,0.003035267494692199,0.09183582378986277,0.018155097036851937,0.15648749375915832,0.004391874555183252,0.12458765311394153,0.0002851288175492879,0.021868701049376806
2024-01-30,-0.007401252952403535,0.5809930364290646,0.012150986927153818,0.6476223955870509,-0.0002183383594464134,0.09716918832343957,-0.0014783419189401698,0.0675753278264123,-0.023054658453272293,0.28231478797386605,-0.0008011847679800204,0.13096844884345343,-0.002140844085062534,0.09273246511176424,-0.0095806739815145,0.1593899109868827,0.0034884914798328946,0.12421723325072412,0.00038249203753219036,0.02056400227815092
2024-01-31,-0.009173569718720229,0.5815870404104869,-0.027300668616225585,0.6426529163361937,-0.01675886865040694,0.11630334957266415,-0.010997150872018021,0.0792400556811816,-0.01411665372892878,0.27975518398851096,0.0022416544598751393,0.13123279492703277,0.01295048395282487,0.09045924313655396,0.008893542680811736,0.1618624136948959,0.007762499576534864,0.12468709296736935,-0.0005220169096733307,0.019847670194053806
2024-02-01,0.010839571861547409,0.5817874453253984,0.008604539118539704,0.637909427705355,0.011740967681357331,0.12094456975308525,0.006461302904867794,0.08166355328813003,0.004614851321203686,0.27155547227762805,0.005337948330535394,0.13300389706984944,-0.00773038357153879,0.09680878702483255,-0.0019764679348406645,0.15381819677367822,0.0015678666722514206,0.11595288593525678,-0.000675318432692519,0.019836619258065215
