date,hedge_BTC-USD_with_GC=F,hedge_BTC-USD_with_^GSPC,hedge_ETH-USD_with_^NSEI
2021-07-13,0.13379627601316976,1.2358072452045352,1.3953479353749603
2021-07-14,0.130956702806942,1.2752454634617085,1.1994146290555472
2021-07-15,0.13417417102465504,1.3049817559857348,1.221179334782483
2021-07-16,0.15138838379653008,1.374089095183655,1.2184804342984046
2021-07-19,0.18021456095045155,1.347470817273959,1.2203355721928388
2021-07-20,0.19982135150133576,1.1666390355967875,1.2261200830969223
2021-07-22,0.1567857050395199,0.8086712078476561,1.2377173857118204
2021-07-23,-0.052653972817669814,0.9160284734297552,1.4788835440509012
2021-07-26,-0.06501741767672928,0.9706337681177597,1.5093256475883046
2021-07-27,-0.12567042283376925,1.147868970198419,1.4491812239880195
2021-07-28,-0.14401572755137562,1.0677254433491494,1.2667285647038746
2021-07-29,-0.12133594039697092,1.1107216689475958,1.26591613861035
2021-07-30,-0.12017798117086285,1.141669573456254,1.286592737944842
2021-08-03,-0.2518042696474853,0.9995108618561462,1.2158870909577377
2021-08-04,-0.23434637032644684,0.8687549572555405,0.772498611620694
2021-08-05,-0.2369525526712662,0.7839141051393721,0.9039200592042544
2021-08-06,-0.2428814043760071,0.8301002990843954,0.9405668824730368
2021-08-09,-0.39918229626668894,0.8629100913712738,0.9190282360947715
2021-08-10,-0.6031259568381915,1.041364393549073,1.1144115626876743
2021-08-11,-0.5944841011574904,1.0744343970326682,1.1341011124697642
2021-08-12,-0.5640956584707223,1.0971082696573684,1.1473338496915142
2021-08-13,-0.5109342951525667,1.1493086010378077,1.1832403557757012
2021-08-16,-0.2718956955718261,1.31137256478566,1.4214015964329145
2021-08-17,-0.30224533961076694,1.3175992813486295,1.455736250780816
2021-08-18,-0.2739394180804293,1.3111011856900867,1.4678661448112587
2021-08-20,-0.26037156724357546,1.179053655026775,1.470570381242602
2021-08-23,-0.26965740381104375,1.5134511946788907,1.2141038283915762
2021-08-24,-0.25086283077219035,1.4715716406529387,1.2172748408167806
2021-08-25,-0.2221230994141072,1.5595134654991165,1.1156611381569512
2021-08-26,-0.24747971628918156,1.6007687366270922,1.117130573528599
2021-08-27,-0.2492798595485596,1.678092064441003,1.1567057770301803
2021-08-30,-0.1020790208623212,1.6951658466065467,1.2371448385441146
2021-08-31,0.07312117321942578,1.8275870072359612,1.1600462864388297
2021-09-01,0.07865954554258153,1.829417201292084,1.2863705529544072
2021-09-02,0.045193211851146366,1.6951609342108438,0.8413510673275045
2021-09-03,0.04881706238493968,1.7172478777386428,0.7445041129666834
2021-09-08,0.08169888641888283,1.7382830380076322,0.8014326968739789
2021-09-09,0.4155618980208843,1.9384831012976316,0.6059265477656637
2021-09-13,0.41806518115677604,1.944847223720243,0.5588980246606492
2021-09-14,0.4756837704593294,1.85988131648855,0.6627601374913834
2021-09-15,0.5350390532318251,1.6776964454385284,0.6889024596509854
2021-09-16,0.5035742479586715,1.5916311209828795,0.8072236023541842
2021-09-17,0.4870943002272036,1.5976068907222676,0.792972217008217
2021-09-20,0.49221666368955286,1.5288293005271956,0.8516138073578239
2021-09-21,0.370288934684354,1.863162901896126,1.4693050126535032
2021-09-23,0.30636818512699265,2.0049005701165314,1.2081420674790018
2021-09-24,0.0639092281202439,1.9311410707287704,1.6431692357743397
2021-09-27,0.07142536444567966,2.049440781973406,1.7156448837830287
2021-09-28,0.0812097939634086,2.11510036535832,1.737121195365704
2021-09-29,0.14183917156293233,1.7710447412060737,1.795070941479168
2021-09-30,0.13539354909971052,1.824830020210897,1.8135816398816367
2021-10-04,0.3241861814296247,1.7335154958067904,1.749113568254251
2021-10-05,0.43000627385634216,1.8708289161726395,1.9018149339883126
2021-10-06,0.44986525454394327,1.817036730272829,1.7872017514399454
2021-10-07,0.4629703165153741,1.9756271352506123,1.577365272535223
2021-10-08,0.4609905443198281,1.8679668068603164,1.4655021417319167
2021-10-18,0.45866885223421183,1.925077610357139,1.4270842010616513
2021-10-19,0.7454477755624238,2.1752007159864992,1.0114622551063368
2021-10-20,0.7710977872350256,2.2055126134521794,1.0557416013943726
2021-10-21,0.777694190280841,2.291036075192303,0.9899001381455862
2021-10-22,0.8840920420925646,2.4670563376208934,1.0358585475328124
2021-10-25,0.7960435728853014,2.559996638560045,1.0855449748912593
2021-10-26,0.8325365539831621,2.6261793472335175,1.1577958868219762
2021-10-27,0.8956546451795606,2.704031534851433,1.1117015804057662
2021-10-28,0.8947635331115275,2.6797457074319184,1.2165093777840945
2021-10-29,0.9123763690192005,2.551335352303095,0.7877170841875147
2021-11-01,0.759635593794991,2.596325832876746,0.6887231296133063
2021-11-03,0.6900043211210976,2.629969696473941,0.5874781742991833
2021-11-04,0.47455278267350176,2.6207450929211387,0.5265343295192445
2021-11-08,0.37816878346276633,2.7029540091675335,0.5508870714104198
2021-11-09,0.6374488797837297,2.9585183433554656,0.6152572838400461
2021-11-10,0.6424470326573785,2.7795804888884885,0.6570142296517368
2021-11-11,0.5426356101907419,2.782949295231964,0.6753585753199605
2021-11-12,0.5158973907014563,2.7837238641119355,0.6542449784042829
2021-11-16,0.5131798726205544,2.671488846991091,0.5602791331289825
2021-11-17,0.6264913265721551,2.614148166609148,0.7666584349858016
2021-11-18,0.6054927533064867,2.588816432562588,0.7433926379436844
2021-11-22,0.7314383946470566,2.73476614124351,0.9472496638200181
2021-11-23,0.633194544432048,2.6627244675511577,0.6743262239234301
2021-11-24,0.583362917340182,2.673990927358066,0.7592818409014062
2021-11-26,0.587877994777843,2.6581342233446215,0.8058873922302069
2021-11-29,0.5985636011307641,1.8026126057581684,0.8454176149355455
2021-11-30,0.6923322883458973,1.8405311641968756,1.022241991300265
2021-12-01,0.7000443690684602,1.626951170679543,1.0356097661200812
2021-12-02,0.6909462349600476,1.5681890397947218,0.9848972628744835
2021-12-03,0.6988662714515981,1.4902668275453312,0.8858487604811017
2021-12-06,0.5706663212993601,1.6133091869915195,1.0280086735336345
2021-12-07,0.5879739445731568,1.4702958633484322,0.8958841301236733
2021-12-08,0.5803089526433448,1.2399333076123031,0.7753142756303115
2021-12-09,0.5765036746334921,1.2931649746096614,0.7659852960181478
2021-12-10,0.6787036888121734,1.4347912851720779,0.8211621989875554
2021-12-13,0.6438544180479241,1.3841871817423999,0.8560731934458388
2021-12-14,0.62791632278351,1.4045387813550971,0.9131009123966145
2021-12-15,0.6173396178559941,1.4285443011899204,0.9466950965395903
2021-12-16,0.6026087162723327,1.3938795747959298,0.9376523127851717
2021-12-17,0.38373967843822643,1.4541856665703914,0.9447177209943941
2021-12-20,0.3679852247004607,1.4878091813650542,0.89077481271885
2021-12-21,0.3451023106956049,1.3632458615725314,0.6390755801110559
2021-12-22,0.2884507849451399,1.3837701637227482,0.669356883311346
2021-12-23,0.27071984727890214,1.3817346999223732,0.6498613739978033
2021-12-29,0.2932675653939654,1.4793138849367573,0.6882234284023463
2021-12-30,0.6896484454566231,1.64899990406845,0.8814669319602623
2022-01-04,0.6851548850091314,1.64459352956361,0.8899798872281482
2022-01-05,0.7030317436535892,1.7240959109889653,0.6118260243476077
2022-01-06,0.6090876520389042,1.6044654462467518,0.5948350637362566
2022-01-07,0.5779809605176237,1.6654949060559157,0.6548368355444588
2022-01-10,0.5512429745151689,1.7711364182416551,0.6831257364346717
2022-01-11,0.5475092878713484,1.7991823022884104,0.6547047066268754
2022-01-12,0.5596303929187759,1.8306998436970097,0.6835226151743613
2022-01-13,0.5634655587798834,1.8832026699535631,0.7295830184099398
2022-01-14,0.6017289003840026,1.7054613750990104,0.7510202270924362
2022-01-18,0.5951772200183425,1.7638220131681885,0.7776489753126186
