date,garch_vol_BTC-USD,garch_vol_ETH-USD,garch_vol_^GSPC,garch_vol_^GSPTSE,garch_vol_^HSI,garch_vol_^BVSP,garch_vol_^AXJO,garch_vol_^NSEI,garch_vol_GC=F,garch_vol_USDINR=X
2019-03-27,0.03284959823859896,0.04695115244085318,0.008270754665172126,0.007939377367991746,0.012224047877023797,0.02016078277923144,0.0094783861326097,0.00865201843388261,0.01035249022105806,0.004889423988618661
2019-03-28,0.033376290447365585,0.04711506740703763,0.007917570404703131,0.007742005195509957,0.012543480330958059,0.020386981068309606,0.009224303706743566,0.008377361319552041,0.010204809360037244,0.005271277534355437
2019-04-01,0.03294677768245205,0.04632862525274393,0.007612570050895225,0.007459212930276124,0.012205476271882012,0.025231899456584928,0.00985122691396998,0.008672735410151062,0.01056830024249556,0.00506416597567859
2019-04-02,0.032836573918229604,0.04535344715020111,0.010162317185663915,0.007189326726243573,0.014342028411649324,0.024092934804836985,0.009419108286783462,0.0087987816343976,0.010339978824621726,0.004892450552434547
2019-04-03,0.05433119183753783,0.05700470763216183,0.009644297805721461,0.007220120689768209,0.01383284235686939,0.0245419232569223,0.009044078514995587,0.008427252911661525,0.010126438028153262,0.0047501668002861075
2019-04-04,0.05257530225216897,0.0560073113857484,0.009113972075070873,0.007022905707678063,0.013512574969979478,0.023693118137638455,0.009240173086148282,0.008970778089356769,0.009947260714117391,0.004646312322214658
2019-04-08,0.051247497088977884,0.05514577126049583,0.008598171413988548,0.006842479823082332,0.013110484492885356,0.023583003496092166,0.011165534789251128,0.008789502889001722,0.009765736519788982,0.004464503729317394
2019-04-09,0.053264389018975136,0.0633154057464036,0.008900970752015314,0.008102680302228302,0.01293046611784045,0.023049841770592286,0.010553659440753588,0.008544601143294268,0.009997523796834011,0.004563592514850394
2019-04-10,0.05192233326820245,0.061927129852037105,0.00841899017653543,0.007862071153346355,0.012705641194971857,0.022318782286587933,0.009985297204121836,0.008971341516022933,0.01016929995860666,0.004754515614608874
2019-04-11,0.050325349363533896,0.06009734564943401,0.0080017766942222,0.007511302130559488,0.012533498586215101,0.021458462618097265,0.009750788406295507,0.009631048437188854,0.00997201811329929,0.004667632918747621
2019-04-12,0.05199313312720873,0.062438771966823875,0.007671781590927917,0.007339696806777508,0.012744033592185934,0.021339048786342567,0.010238641157072006,0.00915845799244946,0.010475135927317183,0.004491806286226063
2019-04-15,0.050340571828085566,0.06059146390075112,0.008244745758023801,0.00863969230744846,0.012527625474235287,0.020513940137204038,0.01159636064703762,0.009099432111347977,0.010373877481834225,0.0045397164535205935
2019-04-16,0.049035106518593115,0.05944428725330135,0.008089189615010229,0.0085042185889472,0.012419109019471719,0.01970943643174133,0.011639639793990656,0.008686736597537398,0.010235228593493765,0.004449166066322754
2019-04-18,0.048500222297040534,0.05851443626707919,0.008405673137050216,0.008939077823406374,0.01326620957658278,0.019804857110036257,0.011666499579794766,0.010090477900972804,0.010029953877008136,0.005128237597369135
2019-04-23,0.04704676025830024,0.05705272672418599,0.008460205003907616,0.008417880642201312,0.013309839543356954,0.019390732936074278,0.011396967901830812,0.010152179967970836,0.009907284144221451,0.005144444246419605
2019-04-24,0.04791814801355552,0.05555261651488312,0.010581607468640857,0.009109021850296273,0.013135749281938365,0.019698856996184046,0.013395337682268915,0.009873328900078417,0.009933415882834846,0.0056999696939906445
2019-04-26,0.047533922563035264,0.05549869715056009,0.010317199167629472,0.008714211785482172,0.013137767494484268,0.019576193759376616,0.012789886165830065,0.009712005569618973,0.009761286558122226,0.00558247165043208
2019-04-30,0.04744633574593477,0.05646316282210364,0.010225529826988898,0.009020284212186232,0.01274521788194241,0.020252765094326417,0.01304477860717923,0.00952826469298308,0.010120983854048582,0.005642585781865252
2019-05-02,0.04604036237071304,0.05521675137776913,0.00970877760129466,0.00934552521358534,0.0124050707130584,0.019492000137645533,0.014269627884069913,0.00934678346619209,0.010007283391986345,0.005568303027302459
2019-05-03,0.044977511000185794,0.053752528453506115,0.010407779302653805,0.010571144807949722,0.012162127143523454,0.019387603039484395,0.013129378771882463,0.009105253122541533,0.010172599427692745,0.005379908094773785
2019-05-06,0.044813738875434744,0.052682116140369724,0.009970214974643307,0.009812152639580485,0.01186212183348533,0.01898887362043213,0.012135996060745238,0.008857095185759742,0.010055226478107531,0.005213240263227028
2019-05-07,0.04384507675304743,0.051431423711996535,0.009965022148008268,0.009278929911454136,0.015116344965920675,0.019277781780192092,0.011856197879745728,0.009791077478603565,0.00986543778624644,0.0050823841658690005
2019-05-08,0.042702893855448586,0.0504391162765357,0.010737172451536308,0.009158732391173024,0.014731333211601133,0.018531349183082146,0.01104926375204212,0.009502258096341306,0.00978218477610791,0.005009503950709146
2019-05-09,0.04210643871755468,0.04916964906287324,0.010217533775143254,0.009453594722474054,0.014248826025420434,0.01867118094939993,0.010377230256513627,0.009209834354821787,0.009684858317074331,0.005293281948538882
2019-05-10,0.04152244963794609,0.04803876316028866,0.009608576393362805,0.008942862310507806,0.015244074640063872,0.018646246164154574,0.010051342822304337,0.00888518532352049,0.009608156347123536,0.005111406272400749
2019-05-14,0.04122224998210479,0.04702796847021376,0.009611995673551293,0.00844958079200634,0.015198312027963625,0.017935489973695165,0.00993352554755423,0.008575409479847508,0.00963626839402221,0.005196001004615154
2019-05-15,0.07439630199819482,0.07487344605083886,0.010494596282240778,0.008016117905202645,0.015007073852467445,0.017422964062700604,0.009573501024680497,0.008272273142591987,0.00977650618731045,0.005071514564648947
2019-05-16,0.07164657987399031,0.07835888786247092,0.009823894614525448,0.007840965285979168,0.014424792106494545,0.017178472650368246,0.009195620878606788,0.00874131383110667,0.009628236923491598,0.005009922172550848
2019-05-17,0.07090593051806904,0.07684573043663805,0.009579784641902341,0.007643567564614818,0.013898951029151348,0.01690253867673591,0.009077596437450984,0.008749272779632907,0.009716957133146702,0.004822827349535926
2019-05-21,0.07256634031051991,0.07848544317174108,0.009293887453723006,0.007366097352438063,0.01379513902006706,0.016602187624626237,0.009369762458625877,0.009544135922361838,0.00968831916439255,0.004637385059314903
2019-05-23,0.0724611202023538,0.07623485044845109,0.008754324990888995,0.007254029521466219,0.01373583348531298,0.023248084356069315,0.01017696881716125,0.012256147010287361,0.009547605901062857,0.0044687011254741955
2019-05-24,0.07019869480206532,0.07504364073682673,0.010565546072301906,0.010060872808846703,0.014039496010955409,0.02320678805963366,0.00966094380306145,0.011741379053104146,0.009601179797138353,0.004325851081287819
2019-05-28,0.06762796924448052,0.07251842028525567,0.009884787323244944,0.00956738925251345,0.013584787399755651,0.022201860350743972,0.010054072556289175,0.012100280344983503,0.009452335990363664,0.004156505825186149
2019-05-29,0.06830889497271406,0.07248775589150296,0.01028551962738725,0.008950641999531767,0.013140757071380944,0.022516374747600657,0.009646780967848432,0.011358438076703259,0.009466731304861805,0.004073242771842613
2019-05-30,0.0660686488137256,0.07031023349405535,0.0097959530116695,0.008619064940153527,0.012761880293098705,0.021533685107869974,0.009599961476238933,0.010771614202902503,0.0094338837700137,0.003981860722636912
2019-05-31,0.06566390562166351,0.0703412327569316,0.009209504174477552,0.008170987937414144,0.012465765307748298,0.02065524979283435,0.00971889048747957,0.010302680034618077,0.009363970652705495,0.0038288937154923714
2019-06-03,0.06355012257421641,0.06871124027310777,0.009591285324940493,0.007760650594228675,0.012211795940626533,0.01978027307080851,0.009355000967981301,0.009734310174985774,0.010035007048448133,0.003757465143395215
2019-06-04,0.06395855695993849,0.06980346605386606,0.009557383708505285,0.008076484827873587,0.012055095735150073,0.019864493790006547,0.012086002181715827,0.009528425301150067,0.009985768372254926,0.003929663509230677
2019-06-06,0.06603464663653791,0.06968261985085097,0.010718610143226037,0.007761017181369408,0.012104352930259249,0.01938421682486669,0.011932373040901776,0.010026259160602456,0.009866138910416477,0.004072588401685421
2019-06-11,0.06372856151845321,0.06783114611019725,0.01272320605514367,0.008116649997883878,0.01267170914513548,0.018608272321992938,0.012085052982453484,0.00999834139526685,0.010479707446315503,0.0043945659744414325
2019-06-12,0.06147465811477693,0.06609212342917474,0.01277506552311291,0.009074306709639678,0.015004958734737634,0.018534659582510507,0.01400421382763982,0.009846954677674045,0.010485238021001694,0.004233025458337719
2019-06-13,0.0594582171813812,0.06517160468552047,0.01197214862336566,0.008550606063064016,0.015493927518615187,0.018402163694927205,0.012923374010390579,0.009716194183227283,0.010273520939748928,0.004090921062674104
2019-06-14,0.0574246264986819,0.06350823472494165,0.011552775679074945,0.008769020424912021,0.014893404252420172,0.01796717214141482,0.012184262139411935,0.009337061978549435,0.01032290354689761,0.0041649339171355845
2019-06-17,0.056924935898064126,0.061768009729024215,0.01076450065363617,0.008416840999255963,0.014358564994816825,0.01753855984185646,0.011399034907463945,0.009215413324092987,0.010121945553291642,0.004033029090100629
2019-06-18,0.05737170126512248,0.060270523318235264,0.010058278935793879,0.008585237891899852,0.013892675702073247,0.016966564743263923,0.01066747300935829,0.010016975812922591,0.0099307635640926,0.003875553415003583
2019-06-19,0.05632066584602826,0.05954716905378235,0.01079896151006595,0.009625550270347843,0.014192273643010584,0.017341677174614836,0.01099645727434287,0.009696861167280725,0.010051072350063462,0.003998954531721862
2019-06-21,0.054448149069802644,0.0577760127197592,0.010138070154522472,0.009465902936393062,0.014911329320252601,0.01669973020286331,0.01033703116201189,0.009403303899711956,0.009969400456846708,0.004061137242383417
2019-06-24,0.05714308714270053,0.05990894559456264,0.009932014591628601,0.010363657222087047,0.014505620239761936,0.016357168073473455,0.010134715178801832,0.00898387193240342,0.012974019294911505,0.0039053234192383945
2019-06-25,0.05830110746297585,0.05887722632987105,0.009541820040000286,0.009601396288146912,0.013975649055467568,0.015899783915621572,0.009844439641618602,0.008804119526842048,0.012733779480306353,0.003827734467465535
2019-06-26,0.05842884985329675,0.05722164815981015,0.009683921510054096,0.009852823921061252,0.013886704271515195,0.01618429551020485,0.009588257366785384,0.00887457659898493,0.012335365192900878,0.0036855568331048334
2019-06-27,0.06138333968469748,0.05678865128712176,0.009110771291382852,0.009244688120315458,0.013425835810300183,0.015904369676134088,0.009255227120341233,0.008605682769645141,0.011978573144999933,0.0035498283229331135
2019-06-28,0.07667246823288894,0.06818576514877642,0.008654181684309394,0.008888686065436597,0.013590095400133057,0.015324945584502198,0.008936745191886758,0.008276638877416503,0.011660107536459902,0.003412133292716158
2019-07-02,0.0777817375320976,0.06683673203768524,0.008200961939529088,0.00836797340585076,0.01325603654178942,0.01500765738416878,0.010185559363476376,0.00856468447694472,0.011370344618887957,0.003435180218261592
2019-07-03,0.08736363072912168,0.06818517545315314,0.008307613488483356,0.008230088744363553,0.013104498012057361,0.014481823761924415,0.0099719383178217,0.008599117538262048,0.01116674151904538,0.00334391662468422
2019-07-05,0.08764645055932978,0.06634130261380004,0.008171309343036968,0.007847123822812583,0.012745381069589848,0.014520616158732189,0.009530573856900515,0.008262964423855754,0.01102046650281294,0.0032225333547753116
2019-07-08,0.08955532568665664,0.066785303958035,0.008258763751115984,0.008624913775609325,0.012678317759635125,0.01405320714582644,0.009139834195386573,0.00938342832369793,0.011689183741990654,0.0033486769706160195
2019-07-10,0.09028933947089088,0.06719418758787678,0.00866737162048853,0.008600841610285235,0.013386314505972954,0.013639594360668042,0.009716573823791309,0.012713662073160237,0.011411566305919012,0.003398369807840136
2019-07-11,0.08697091852141427,0.06887549493114643,0.009002850827121416,0.009858957766034447,0.012975142622174586,0.013573597753964814,0.010496009066744248,0.011860849751996439,0.01154026503061219,0.00357977689001732
2019-07-12,0.08736498708843488,0.07117269162936772,0.008637790661585125,0.010286613200879617,0.01263126858371103,0.015074347283324907,0.010353303102176763,0.01111275783218054,0.011466573891277206,0.00374972206631428
2019-07-15,0.08444283497789065,0.06908471955743437,0.008759449851934779,0.0095104353787871,0.012440266975130215,0.01467175744255581,0.009817584429895032,0.010457885881084185,0.011311423184999838,0.00385675496316632
2019-07-16,0.08582550059402515,0.08506527575177737,0.008325086989572742,0.008936028373017529,0.012122034987430063,0.014380399554063117,0.010953522657540881,0.009875778638166492,0.011021825450594538,0.0037236852906679004
2019-07-17,0.09301538346102894,0.09116394335095712,0.007913005770089571,0.008480617619576893,0.011934858254265575,0.014055993071254722,0.010363538377211452,0.00985614059353466,0.01075468937179072,0.003698170970235534
2019-07-18,0.0894606565105642,0.08915283652746549,0.007774039002960829,0.008148218440632519,0.011658840453512833,0.01370427151480024,0.010316734081162737,0.009438892794180549,0.010760862385025233,0.0036260890490559285
2019-07-19,0.0892416167628742,0.08748020067470691,0.0074360433959124485,0.007873927370172512,0.01155888645334901,0.01333537572262767,0.00997174513043219,0.009572962810906466,0.010516476650002306,0.0035004348477864445
2019-07-22,0.08604653844019193,0.08476913609422246,0.007455952360907074,0.0075300592317188685,0.011831152797692894,0.014576059070869379,0.009495582764358015,0.01039976392693051,0.010287793043837989,0.0033853418157874303
2019-07-23,0.08317416553976101,0.08206619587421621,0.007179152756547446,0.007325847962783853,0.012326555073471152,0.014477929200168485,0.009107261610840063,0.010088242837729916,0.010078715895601033,0.0032541271906257672
2019-07-24,0.08128797680331916,0.07949380728347144,0.008038705142776506,0.008808007892059606,0.012265611109077122,0.013987931418318842,0.00947779266352636,0.009615806008048724,0.009887186461721997,0.003446305222832841
2019-07-25,0.07844237543065978,0.07681975073657173,0.00768398194414,0.008284658014256444,0.01195408233384427,0.01384134932099831,0.009649168030263597,0.00947245152332058,0.009711692038012414,0.003345440234245335
2019-07-26,0.07547925473174981,0.07423622849665269,0.007462156152341042,0.008097541571467873,0.011781427670440565,0.01386824790911207,0.009821185309165203,0.009009958182841761,0.00960041217178701,0.003306078771063967
2019-07-29,0.07278869796010574,0.07177723224668163,0.007510897610725705,0.007784667306804348,0.01169046275604332,0.013428520388872591,0.009390372576146094,0.008643047147629,0.009463092655556216,0.003178256467791687
2019-07-30,0.0716012193474239,0.07068068961831735,0.007579383992046993,0.0077884980019561345,0.01211906919294102,0.013017417425585811,0.00924442811718177,0.009329943280166514,0.009361162369966007,0.0032273648382048904
2019-07-31,0.0689625618049821,0.06840324581964571,0.007290677759459337,0.007462131767834147,0.011863600470552293,0.012654667078819874,0.008980447753138568,0.00929811133853375,0.009397198027788836,0.0031318814224069245
2019-08-01,0.06746568321018175,0.066794037164818,0.007890560092940018,0.0072967219211108655,0.012001279762546509,0.012456356271292096,0.008699321632499589,0.009017509389257551,0.009266966748505981,0.0030731513031728025
2019-08-02,0.06542596323824441,0.06468191523662367,0.007736750988206677,0.007452176650857608,0.011731620042374666,0.012692939905958645,0.008570629137999336,0.008995746639184508,0.00914561612983567,0.0032752939263061692
2019-08-06,0.06308851549482486,0.06269005132000635,0.008174668412545731,0.00763466469916117,0.01354764049142671,0.012653751332673168,0.008364902056639702,0.0085930887156793,0.009658561748112917,0.0031681619342177002
2019-08-07,0.06839447885825274,0.06296846810304052,0.00933703400766009,0.011796029680906808,0.0131071149859217,0.02124495578446111,0.00867825492665726,0.012457850859143076,0.014600760211653217,0.00939839772530658
2019-08-08,0.06626938710213519,0.061079642923004746,0.008908242792193821,0.01115673272551845,0.012742920029646006,0.020348453208345187,0.008454767614623078,0.012405349035784385,0.014657761367312321,0.009097597152083314
2019-08-09,0.06396496121739549,0.059862529129140744,0.010579844498210068,0.01085755018107371,0.012457877036082657,0.019840082871121087,0.008505288815251909,0.012716663311946617,0.014256199569809678,0.00874103193638603
2019-08-13,0.062312102332705434,0.06063426599722315,0.011783569444040368,0.012759823949789523,0.012950924484474696,0.020285799692711635,0.010207918736939527,0.011902883698012212,0.014001737086792724,0.008826040600149828
2019-08-14,0.06448710307235321,0.058808397257352846,0.01281367961995667,0.013203596106254045,0.012816754641141808,0.020661288089478144,0.011942320681730893,0.011147201230623602,0.014123142765632314,0.00954732571105633
2019-08-16,0.06834627920360137,0.06619042571609562,0.01836064801826397,0.016194598971016022,0.012536961483508182,0.023355147145717323,0.011733522528175005,0.01050576760511292,0.013627828056831947,0.009376555769133918
2019-08-19,0.06645711955307551,0.06409162987759331,0.019379215859508733,0.01702409483081773,0.014380973988268809,0.0225223157120449,0.012674076713074068,0.01054918309540405,0.013222446823260738,0.00934974289845417
2019-08-20,0.06475095519248805,0.06548746284148796,0.017853957405076698,0.0152506684895129,0.01443289764388286,0.021685386402062395,0.011748079936014968,0.010301578560352844,0.013386176142987323,0.009271062935258959
2019-08-21,0.06254916390317677,0.06381068912040479,0.01648523348185286,0.014288526177921297,0.014219937919703591,0.022001535100789078,0.01450885969527557,0.01016909073786028,0.013302046106980124,0.009522459521033156
2019-08-22,0.06388339851099308,0.06378212983709995,0.015310916662171225,0.012885528208410135,0.013712376875083582,0.02126866164961188,0.014486160493511034,0.010412146449618583,0.012892022954223521,0.009175148973903422
2019-08-23,0.06178393879449545,0.06190170988424424,0.01433617947978128,0.012481388083714063,0.013763981994098309,0.021574137993595994,0.013380938046623783,0.012297026606879334,0.012738497840558078,0.008932508352771611
2019-08-26,0.060032665087913085,0.06023020841277123,0.015253660983193225,0.01160415016322458,0.013735745131039168,0.02074079325641929,0.013117862237503046,0.012586510377681609,0.013555739257827921,0.008782350601329496
2019-08-27,0.058224936455607626,0.059456941345084696,0.014191883596226872,0.01060373806737378,0.014973720990603687,0.01991497491332178,0.012941809480838562,0.012825131616804698,0.013203702378444067,0.008593149142393886
2019-08-28,0.056497901204871574,0.057696624291636134,0.013286509136975816,0.010417085209637753,0.014649560803066708,0.020188818634490544,0.01200879238173748,0.012795258608802455,0.013359241545229083,0.008638686513715544
2019-08-29,0.057395799398028656,0.06088227151075252,0.01235625756173319,0.009615224789712608,0.014372028680341568,0.019450660660882923,0.011233623282991007,0.012891945118331034,0.013205595527328489,0.008651224557611997
2019-08-30,0.055986588582826326,0.05933430284963109,0.013651678075759512,0.010816416717734933,0.014228209953564013,0.021995320997184566,0.01103564726099742,0.012026073674094029,0.012775436409825418,0.00857858947984623
2019-09-03,0.054144334992886095,0.05768838050984481,0.012818899558400551,0.010100836294383506,0.013761195767202637,0.021040328124180947,0.01075130857585517,0.011255905976196166,0.012656665886501961,0.00839159317567878
2019-09-04,0.05933847470995442,0.05837560208269249,0.011972073947862991,0.009510975263222855,0.01333539694788535,0.02026837816468447,0.01013683406815101,0.01203579748142099,0.013075222237915548,0.008132717558084054
2019-09-05,0.057324809319948905,0.05684964027253952,0.012837576980139842,0.00961582239074376,0.018485240942918854,0.01995074973682797,0.009815328998950294,0.011896344374260156,0.012789804683132101,0.008040526611894196
2019-09-06,0.05563978127777987,0.0555102942010242,0.012069742515016928,0.009534674158263564,0.01771672741806959,0.019622705626074766,0.0095092096836283,0.011371476526343847,0.014239168342718078,0.007972536591952963
2019-09-09,0.054346243565052695,0.05436384677712376,0.011313249882777918,0.008878806421741993,0.01714280235658102,0.019128241774368452,0.009321304542621941,0.011517910656403847,0.013759162427426988,0.0077232209582089005
2019-09-11,0.052836512117402853,0.05468936603935079,0.011021292848041825,0.010236757211944471,0.016501155260270614,0.01901422854995121,0.01025987944259751,0.010836553712284359,0.013536988725597311,0.007725158896595662
2019-09-12,0.0515122795058371,0.05332162494362186,0.01087289997211948,0.009881453764596997,0.016863143083410134,0.018392651193287056,0.009753303289070113,0.010372572627508752,0.013107234383157189,0.007455426096296331
2019-09-13,0.049962954050265414,0.05188766468263519,0.010185466395931092,0.009158067177957618,0.016228742458956905,0.01765152365253836,0.009497500718378455,0.010276156732840182,0.012692987872216057,0.007256674378558012
2019-09-16,0.04867730758843671,0.05055628208484276,0.009752587682364242,0.008561852821319821,0.01558549154285066,0.01747468681967628,0.009125852053882137,0.0098311072394944,0.01250623916075769,0.007052854905304393
2019-09-17,0.047569462426236615,0.0533915510021585,0.00959113052224816,0.008074879156903119,0.015338926320905293,0.016817418289888076,0.009124797698081636,0.00997094915107804,0.012149169521602466,0.0068523470355914586
2019-09-18,0.046159081564312,0.05454893464606827,0.010084395370208438,0.010044687020819749,0.014740794271941153,0.01684163940362869,0.010188824428646106,0.009727772701103662,0.01202887305442108,0.007176221784781278
2019-09-19,0.04498539804634905,0.05307473413228141,0.009460732707221127,0.009388109952614866,0.014184356651315577,0.016227673196191485,0.009797806828715038,0.009245742474740755,0.011682174562301724,0.006894651517403236
2019-09-20,0.04373219843460307,0.05264262470792175,0.008975940689268009,0.008929122065091177,0.014099469116192743,0.015634105601676745,0.009716109575972298,0.010180450307029396,0.011559654878509651,0.006655251320475648
2019-09-23,0.042730297156371264,0.051451618413582985,0.008557834357352263,0.008392194432608815,0.013611099245961671,0.016111145513624022,0.00967734590104249,0.020940206294209937,0.011369359166803594,0.006428532137722984
2019-09-24,0.04515036487632384,0.055553456319959435,0.008663912833439404,0.008725735216919306,0.013750757654407935,0.016087602597638452,0.009296792899059854,0.02051017066330775,0.011085917312728979,0.0065097948651942775
2019-09-25,0.05850791373975617,0.07486429236037535,0.00988795412344187,0.009215606517094964,0.01331516007332481,0.015814302318306585,0.009409598104498302,0.01899894111083921,0.010815148907883765,0.0064475275440802945
2019-09-26,0.05668999417401342,0.07254840765411243,0.01039756218674235,0.008750986267619124,0.012976778392879005,0.01558667465751071,0.009128323025430348,0.017611951778049285,0.010913294365521364,0.00649737325016506
2019-09-27,0.05669752019593787,0.07053289278037282,0.00978541436806776,0.008245451189230247,0.012655550474005541,0.015054856075568916,0.008812183448488352,0.01669646738631195,0.010656486195262865,0.006241863047404837
2019-09-30,0.05485537616896762,0.06915385305143108,0.0095850285716923,0.008257582031390704,0.012362590024131257,0.014526067228644498,0.008630046952945818,0.01559021737596918,0.010567193700871115,0.006006988323027612
2019-10-04,0.05315280693857009,0.06703720791963137,0.009255630863218713,0.0098212774565243,0.012095105427443438,0.01490073732952825,0.010254929063864824,0.01517237160646736,0.012797875197263789,0.00641951264395921
2019-10-09,0.05151202427550773,0.0649794075122164,0.00873777527211781,0.009138861146831712,0.01181921724574923,0.01719689912060303,0.011514965546147185,0.015530726165078923,0.014554233374899986,0.00650836521396544
