date,BTC-USD__ETH-USD,BTC-USD__^GSPC,BTC-USD__^GSPTSE,BTC-USD__^HSI,BTC-USD__^BVSP,BTC-USD__^AXJO,BTC-USD__^NSEI,BTC-USD__GC=F,BTC-USD__USDINR=X,ETH-USD__^GSPC,ETH-USD__^GSPTSE,ETH-USD__^HSI,ETH-USD__^BVSP,ETH-USD__^AXJO,ETH-USD__^NSEI,ETH-USD__GC=F,ETH-USD__USDINR=X,^GSPC__^GSPTSE,^GSPC__^HSI,^GSPC__^BVSP,^GSPC__^AXJO,^GSPC__^NSEI,^GSPC__GC=F,^GSPC__USDINR=X,^GSPTSE__^HSI,^GSPTSE__^BVSP,^GSPTSE__^AXJO,^GSPTSE__^NSEI,^GSPTSE__GC=F,^GSPTSE__USDINR=X,^HSI__^BVSP,^HSI__^AXJO,^HSI__^NSEI,^HSI__GC=F,^HSI__USDINR=X,^BVSP__^AXJO,^BVSP__^NSEI,^BVSP__GC=F,^BVSP__USDINR=X,^AXJO__^NSEI,^AXJO__GC=F,^AXJO__USDINR=X,^NSEI__GC=F,^NSEI__USDINR=X,GC=F__USDINR=X,avg_system_corr
2020-02-13,0.7938239326316432,0.08523418476969795,0.17400895155221383,-0.01444163640635504,0.12259225919066737,0.16737060228675515,0.0037826980946778777,0.15405326054029986,0.11278337118424198,0.14697361519260935,0.18068866144517104,0.028490210353141268,0.19504405299197924,0.09192171629598354,-0.023457270816305827,0.10235583728734156,0.054110528662535205,0.6658592008046834,0.26767524038034746,0.39743888380865255,0.1634780094236865,0.2139975588612463,0.06715533586043307,0.19602869332382813,0.13974425757119402,0.3406576281411404,0.40904350694342334,0.19813055533268228,0.20737861024596685,0.43819778960786565,0.16890180217505274,0.14222402416891003,0.42081389896455995,0.04028084961486999,0.04438445318461334,0.12134346115162263,0.13879171176125152,0.03751666316928647,0.22082389681314885,0.19588396660413923,0.1573376039918085,0.41838108005852526,0.03318107604289448,0.1397315042802151,0.49687444039414835,0.1968131261763665
2020-02-14,0.791247639789547,0.0908776408560338,0.18039217779690306,-0.011520518573282578,0.12592962092856558,0.16365053065296828,0.007709603198478069,0.14861303086617664,0.11117830517430201,0.14770913899025376,0.17983585758856124,0.028882789048750884,0.193775401660611,0.09303974026482836,-0.02200587099752871,0.10351204601894548,0.054151693212453604,0.6674858504077558,0.2679870845843968,0.3990550152162072,0.1627659393351226,0.21631957285715397,0.06446499974108337,0.1952716083716101,0.1417872528179773,0.3452744880441026,0.4040080910554367,0.20128060027007302,0.20037809711946825,0.43465842175603747,0.16907364756502183,0.1419646542220577,0.4203917169877312,0.039293904645918545,0.04425023693855674,0.12122576689066952,0.14109767312055482,0.03526558582467279,0.2213410654744989,0.1951613731200861,0.15887715551576764,0.41752906900373205,0.03137112596497052,0.1392451079260547,0.4941041334087785,0.19684240143693477
2020-02-18,0.7861291240620873,0.09374554036825969,0.18229734032511885,-0.00989620836975353,0.12162948012396932,0.16342381012364102,0.007360405582699365,0.14943155795901647,0.11043488285704076,0.14935690136344687,0.18293561810511322,0.033230825861461394,0.1639162209224554,0.09485914553542306,-0.033327329812233575,0.11088588843667639,0.05076406811445431,0.6682296081665512,0.26759842210636037,0.39148812640675745,0.16449470879991313,0.2152237891582887,0.06592424696381592,0.19522920108296818,0.1427135581950376,0.3377209328049274,0.40474854119548603,0.19851314806787498,0.20207088481228416,0.4334477337844167,0.16095545261169972,0.1433066048921467,0.4146808662837359,0.041789265131938355,0.04398516025840368,0.1184879992356671,0.15604791987398384,0.025373475051935254,0.22256332576314306,0.19381415173030073,0.1586743956627664,0.4160501940915258,0.026424643136950185,0.1405560559334936,0.4895458710449547,0.19548523452902675
2020-02-19,0.785626845866459,0.10166873728941199,0.18566619014002447,0.0006233850875551838,0.1217746246919552,0.1637734399970456,0.02307796501210941,0.12941549416536313,0.10390602651506907,0.15257446573265057,0.18491117609604582,0.03685482992575785,0.1637465833267931,0.09584787592707208,-0.026084645060085985,0.103699594771797,0.048723340824572574,0.6692023743399181,0.2714961223271593,0.39102457105627153,0.16679348514486933,0.2229178437965738,0.05412495211305073,0.19094707055600801,0.14519411118684938,0.34004483169046645,0.40552623718337655,0.20138230536603027,0.19376436948343725,0.43026132452594834,0.15925841962290316,0.1452205479594816,0.4223241181320901,0.023408137582711968,0.03796049006913306,0.12036154669442904,0.15454121128174444,0.02640111060416217,0.2236736066981143,0.1951394216332472,0.15210864277992878,0.4132038130875199,-0.001849199967391666,0.12947035197068413,0.4888675939868257,0.19441278536033646
2020-02-20,0.7972860167035868,0.06209927077864978,0.13207955422589723,-0.020047778402373116,0.05570130298096909,0.11855259260257679,-0.029401460858887615,0.09867091547958938,0.05902223295947194,0.11290578172167016,0.13465695667598346,0.016241650119148753,0.09858634761635084,0.05710671617858398,-0.07199835683583737,0.07588815210256256,0.00902073201456162,0.6797946946385912,0.28085659256457957,0.4142215628381094,0.18969736886554656,0.25077681872428564,0.07206675386949415,0.21309271990199616,0.15986319153063747,0.3742219245109311,0.4243517090074398,0.23648793242740035,0.2113051986189443,0.44849382055397996,0.1757876478433766,0.15832457099515773,0.4293335253699922,0.03453575748401789,0.05304294942704594,0.1571277024287403,0.20218954037066167,0.05452115494099888,0.257258974324332,0.22438879292248984,0.1663757442322038,0.4281004076865532,0.024226128905735094,0.16217870525605313,0.4952789179118055,0.1929838096491912
2020-02-26,0.7976591856457892,0.06562037067783438,0.13365875125549753,-0.01926066099824934,0.05897198395188789,0.11597913041954695,-0.02738582918696801,0.09630187470896372,0.05534257877736332,0.11553444552635407,0.1357976458649352,0.016644883883734755,0.10096650399419065,0.055438242996481354,-0.06924803109245418,0.07323435588980942,0.005635201059436333,0.6787735596976354,0.2790202659921019,0.41432480496781443,0.18622802470335548,0.25144500818248056,0.06835028283976462,0.20391639419753843,0.16074564346777984,0.36809518680698167,0.4252713713605356,0.23632381711579473,0.2140225630458953,0.44585458885979534,0.16922929567869685,0.16141097170538554,0.42774538675719176,0.03917611960945643,0.05768024939218505,0.1402535341291535,0.20188814997792376,0.03601772976179023,0.2262669898021641,0.2224607777016377,0.1782559828450697,0.43804322246036154,0.023638057879662,0.15741290702957147,0.5044892584657285,0.19171623950683564
2020-02-27,0.8232057339861923,0.35358741287571177,0.36030003406360056,0.11339115510927096,0.2774164393462533,0.3310817916738329,0.1523665103544892,0.006634870364364786,0.041033610953972434,0.3556068693243958,0.3451542486397629,0.13666874372112173,0.29314544414013627,0.27578611513812784,0.10751026614136662,-0.008731716875625092,-0.004444360690826288,0.8776001475158111,0.4332816563780915,0.7137486890100356,0.6733979342956476,0.5218517353621394,-0.16445163431864235,0.06973453845782014,0.36531345640972973,0.670170768132803,0.7242969908101771,0.4946582033271299,-0.032241450404207006,0.2677114132890239,0.34634340601897196,0.3530359758028074,0.5184468053841477,-0.041543780614589326,0.04374927804508132,0.5199984116988909,0.4391434452188537,-0.114132181704553,0.1562975168555296,0.4688539373743874,-0.028314557724282645,0.295589262529773,-0.08384107879742499,0.1247381848158675,0.49559915574549057,0.2904166532706813
2020-02-28,0.8227209360146845,0.35470759763659004,0.361468116283877,0.11268754531045298,0.27853787013288045,0.32948752515286317,0.1542324484709985,0.0106431481647621,0.04706178131440081,0.3526542145853491,0.3431602757377721,0.13632921942532403,0.2914700931708511,0.2747413887584512,0.10803948808342334,-0.007041870558156282,-0.003429122853902548,0.8779645639101142,0.4273954795034919,0.7139015699441771,0.6679951983965984,0.5231777230372562,-0.15341139476152518,0.08822568756270284,0.3608984256745175,0.6714508320129613,0.7200238433452278,0.49584521962454886,-0.02340549758936344,0.2800198507788362,0.3426724315749052,0.35179867397525216,0.5150756813629618,-0.04007324714634093,0.04231572133860251,0.5179179210674281,0.44007656215569635,-0.10701161194713499,0.16712467948401746,0.4673576069030593,-0.026436635196799993,0.29418363619417676,-0.0776378347951313,0.13324749792698842,0.49556011744515016,0.2918605190358443
2020-03-02,0.8217521431117645,0.3540489917677682,0.3635550600010517,0.1196715091584863,0.2707293164703994,0.3300982637000553,0.16116966969473523,0.037870139908928444,0.0371063058544988,0.3519667658686913,0.3396636979088535,0.13304646943162882,0.28882784722103916,0.26740371650571954,0.10268096633585244,-0.005038580319828227,-0.002751596147568104,0.8710478484838622,0.41931182033185066,0.706988960718018,0.6536978554838534,0.4981935688734541,-0.11692531022936425,0.08489727566409072,0.3749068563305736,0.6474987416587435,0.7234735167265589,0.5055302728293328,0.05750316990840617,0.24817642605530627,0.3103978123694765,0.37812416850035485,0.5407576683369336,0.08572475747699397,0.0016951068213155397,0.47992310488293666,0.3797320945032968,-0.14605315761444262,0.18502733140786787,0.4986360393332114,0.10056853734358134,0.24152017673801138,0.12469269099699455,0.062266093793938895,0.2828749521148168,0.2927108681402678
2020-03-03,0.8216478157466802,0.3592708667199024,0.36913805857193704,0.1255576436083898,0.2743149852132305,0.32888036046789165,0.15835066424580357,0.05276077511626762,0.04933906176188682,0.35313549733347943,0.34103104067645573,0.13559279475203864,0.28959183933917704,0.26697617307256694,0.10221413095525304,0.00330420282098261,0.003668852278035775,0.8721546061869738,0.423888402395361,0.707244195622303,0.6495406687791224,0.48997917682894143,-0.09034114968784678,0.10279462398101889,0.38027156417226216,0.6490548168615811,0.7178773117803287,0.4956490607721255,0.0820632997340325,0.2650354635065286,0.3131539758235602,0.3772190135559443,0.5343209370058322,0.10058792957361648,0.01613006572015822,0.4787845347400577,0.3755010171021552,-0.1275399528850927,0.1951921983152408,0.4963219482322537,0.10284767311660156,0.24264942521841387,0.11804852982803239,0.05866617011624034,0.3028398694377747,0.29699355863363325
