pair,normal_HE_pct,crash_HE_pct
BTC-USD__GC=F,0.3324242413963674,1.5157286608854958
BTC-USD__^GSPC,10.261344568245946,29.352932024706092
ETH-USD__^NSEI,0.9446803405027571,10.315137462409718
