date,resid_BTC-USD,resid_ETH-USD,resid_^GSPC,resid_^GSPTSE,resid_^HSI,resid_^BVSP,resid_^AXJO,resid_^NSEI,resid_GC=F,resid_USDINR=X
2019-03-18,0.2161349251455779,-0.059619456126745865,-0.2650648640643852,0.19160738589691212,0.6609186019689748,-0.3683625992335538,-0.7054152186586823,-0.40227575389851145,-0.45230562317351397,-1.0159017164755788
2019-03-19,-0.012893512203443022,-0.12220789347541196,-0.6799418002785175,-1.2968889862978672,-0.30457468945629584,-1.1461677218529291,-0.9901692970596555,0.08306907199328148,0.0704553680988564,-0.8036588052045676
2019-03-20,0.2673908496455447,0.03942426321262935,0.9702334024771688,0.8501256635870454,0.43107996044292535,-0.44829785014694196,0.7180664842767437,1.1325776496456588,0.8321001049470669,2.8995734583645936
2019-03-22,-0.8026242774944738,-0.8220419574554254,-1.8508558352763729,-0.9647053402102029,-1.225854256383236,-3.5972124527663167,-0.4886199840998688,-1.5372652261478492,0.43610459710363836,-0.8573274838378063
2019-03-25,-0.48586978712682,-0.4153906504490325,0.31241846247737187,0.6762034362749737,-1.4664385144608931,1.7682983381353963,-0.5961479423451844,-0.7068007111946224,1.2354475768625806,0.9305210821287921
2019-03-26,-0.05165404811727075,-0.15366843962921564,0.45884005352183255,-0.13605309132037688,-0.10911637872950233,0.05412337949693505,-0.9029633138723739,0.8834113127508774,-0.7885810131190729,-0.44115522740899027
2019-03-27,0.8763860433396966,0.8609103967013955,0.32798534724362666,0.5252700554864567,1.1163079403363005,-1.1366567155979093,0.46864139102762087,0.39530634059025616,0.5042720450516857,1.7535595261907861
2019-03-28,-0.2994074361777922,-0.4307737428745795,0.34626941255829213,0.27626890987091857,0.07645828275534093,2.7505535884677235,1.3135414985530423,1.1193156819568368,-1.4880692315623034,0.0308299939939387
2019-04-01,0.5491094785486669,0.22555384179314442,2.4924651107687836,-0.06029599076833318,2.2857847957159607,0.051097349005042945,0.20021267712706076,0.9722658693475933,0.13164613594285332,0.36532953033593407
2019-04-02,4.618157981604675,2.9479081238414735,-0.40198699336174704,-0.6719790601510142,-0.14271717979603818,-1.2407001231208103,-0.017462335099892166,-0.09726194735766755,-0.05581896912862253,-0.5028692384810226
2019-04-03,0.092554539999262,-0.5544739222809852,-0.2666189924083305,-0.2134218662799702,0.5088541707634532,-0.4945563423252481,0.9429903072354205,-1.3372115257631823,-0.2587489666008399,-0.6580590275331317
2019-04-04,-0.39804065890989637,-0.5951825806782232,0.07654070153608387,0.0350574406422525,-0.2579144008823099,0.9783164952817305,-2.0800760878214293,-0.6350958765247834,0.009383232142143493,0.04809490909323549
2019-04-08,1.3093931301423871,2.281247329423833,1.1204453813019637,1.718145237615049,0.6309446283176816,0.7207616472959226,0.3374269058997414,0.49504188158621526,1.271730873072575,1.2506286670506368
2019-04-09,-0.4075602749312842,-0.49516694956339063,-0.1385767284930366,-0.5011612807021265,0.535795731617441,-0.5424356497223631,0.1632238694270405,1.243916049670054,1.1891810724994656,1.4441511651047252
2019-04-10,0.15267434927616458,-0.16389443101524687,-0.17683533535835236,-0.057077233086368945,-0.5899439740232674,-0.348458541342719,-0.6239728112805738,-1.4320355464260552,0.10582541492467493,-0.7235094967115581
2019-04-11,-1.2448671476791755,-1.3888358211168679,-0.30633929975852603,-0.43681591398596065,-1.0303837502847295,-0.9496348042918743,-1.2442110558124588,-0.1517340719651294,-1.6638905501364114,-0.19623895119655801
2019-04-12,-0.0009599765191959857,-0.17352246090875142,1.3168696370467345,1.7344738890672935,0.5208664624951288,-0.32051791471228075,1.7653889274392682,0.815690847029708,0.6795821748360725,1.123860837308993
2019-04-15,-0.34692684894215153,-0.5511702399465834,-0.659584269347839,-0.7370816908564126,-0.663176019959546,0.2730253041034091,-1.0502349342633814,-0.08671653503835723,-0.5425154017458863,-0.6929784456939949
2019-04-16,0.6793996046166306,0.6190378805087614,1.1198402179799245,1.1928593117769946,1.5319002558256691,1.0602318804499558,1.0419411492283863,1.9200586174066452,-0.040370445629349286,2.282378005658421
2019-04-18,-0.07193910685312685,0.34512595753365205,-0.9025012239852652,-0.22259952337945915,-0.9105049522494185,0.7051211169182107,-0.8249754166476585,-1.0017929903242837,-0.5057625763245008,-1.0352489705524335
2019-04-23,1.0722262485789058,-0.26110142683197546,2.183073964919056,1.358551569955901,0.662336870840247,1.1797414498304235,2.028228711725967,-0.664768669114195,0.8997687491341746,1.978785673092244
2019-04-24,-0.7192795432919902,-0.8644818651187475,-0.7380962655601576,-0.5160632262714854,-0.8580993253541714,-0.9227772349603919,0.7227563680601639,0.771744495275422,0.1795870208412396,-0.6840283712633526
2019-04-26,-0.8128757735224432,-1.1235019998571278,0.8692792558254012,1.1135223594810197,-0.13352328835947144,1.3665006274595985,1.2288215597563938,0.7294148768717369,1.4665239483839632,1.127002718631078
2019-04-30,-0.01128276116956068,0.41999862221113343,-0.4142368054473983,-1.1425239858834844,-0.2019847177336031,-0.3294171646280732,-1.675001092731802,-0.7111060491571892,-0.5634745999785624,-0.8099073240043951
2019-05-02,0.36776408199003807,-0.20284654892650308,-1.381518069887815,-1.651523634295896,0.39991718891612854,-0.9317813770433382,0.25293065163357864,-0.6055074867284378,-1.1789820322587996,-0.37016015891974696
2019-05-03,0.7632769007943416,0.4501805503053388,0.5465674468539345,0.3081151608225951,0.035982901832012575,0.7043886271578965,-0.18162521993394876,-0.5540528281433558,0.5641305271211929,-0.4554170974894176
2019-05-06,-0.39016523667461966,0.28986248916249885,-0.9231964457686688,-0.47607983802493564,-2.8498918895478473,-1.1684724937382047,-0.8605879613939692,-1.620785116418533,-0.05808337201463234,-0.5947215879270412
2019-05-07,0.1811663421252556,-0.43289048092079435,-1.4181762709074033,-0.8280732329246102,0.5716672067532554,0.24467871922428588,0.08980833417437203,-0.6044528559553108,0.6012722370568486,0.7901380660802291
2019-05-08,0.5470821941413777,0.11032076837413034,0.4803847913865607,1.1288268274833761,-0.34859296230042847,1.0782821594291874,-0.06015498018597885,-0.5535329410591389,0.5290200751029388,1.5770395649597058
2019-05-09,0.5395109123156995,-0.22455785331811645,-0.2202738092669031,-0.4273430198471431,-1.616920037741935,-0.9731343233176432,0.5858391722233697,-0.4363253914183875,0.576597087551418,0.3508354425307206
2019-05-10,0.6623373774301388,0.28972316793271546,0.9158363902097061,0.2994954430619124,0.9356325631986872,0.24193286669011851,0.7688453888417452,0.3811349743986856,0.8594582766179666,1.1913008148497535
2019-05-14,5.274378199602807,4.693833642971101,-1.486033335141738,0.2201103292347891,-0.8004497168807853,-0.5158413848943362,-0.420779043873951,-0.28734632168254615,1.100365421185438,0.6182856370278325
2019-05-15,0.08502677051802254,1.4995869758977396,0.08673266766619896,-0.577176892090136,0.06420351771763855,-0.7752112030421825,0.20980790219952833,-1.270967361084626,-0.2729537257863423,-0.8245859146901242
2019-05-16,-0.7902156019700495,0.6355175456781097,0.7059437386133854,0.4978356279007632,-0.0783368729194064,-0.7374127352430135,0.6068659142167059,0.850012287137079,-0.9973817253215587,-0.21924205558191112
2019-05-17,-1.2003728491267627,-1.2374740501632828,-0.6408962539888406,-0.23096856730635007,-0.8007962657170016,0.7021982930531474,1.0363892929229848,1.5277258180166329,-0.7328915534530711,0.14114108284007
2019-05-21,0.9169445569075368,0.3868928245375796,-0.041852445036801925,-0.49826965566996884,-0.8405548369137099,3.5700495657446694,1.4429848370637883,2.5269278333953133,-0.2739803709024412,-0.2653237196990614
2019-05-23,-0.36641923204721305,-0.7039260466876187,-2.0064376757362132,-2.5619229191625026,-1.1606783011289976,-1.0108325710881056,0.056369392298059644,-0.6168734067432384,0.9098100025560127,-0.42297762325093186
2019-05-24,-0.009933791437116334,0.0025316888010847877,0.06804910773284438,0.5690613949931821,0.25075384214213764,-0.14756851366347018,-1.1698290954372739,1.2571810461475996,-0.10996902335160617,-0.008918674861684616
2019-05-28,1.0489604445404725,0.9473985836638311,-1.2023962933723118,-0.26020694215054796,-0.0772984313602564,1.1839550106150354,-0.3688593454038416,0.2387658335823684,-0.7981283606006214,-0.689706422021318
2019-05-29,-0.2853754444624904,-0.29080513302925326,-0.464038679315875,-0.566618459664856,-0.20713448627595316,-0.06358143945987449,-0.7821133841102621,-0.39834171587871203,0.6663373450845037,0.6439334247785129
2019-05-30,-0.8378598217068399,-0.9536273010215108,0.12827566536565974,-0.2690898858879717,-0.3545038714308527,-0.23614645677248786,-0.9390376384751521,0.4901894728018908,0.5281766345607173,-0.12534618511755216
2019-05-31,0.28924134131723933,0.5088920648125703,-1.186080968441625,-0.0631958528372933,-0.38764364797815165,-0.054973168335738974,0.3319448196761814,-0.06248334835090216,1.8672305475137343,0.7125909482502322
2019-06-03,-0.9961096763961576,-1.1550068898120605,-0.8842217673610011,-1.054249264149157,-0.539772508503685,-1.054137232652524,-2.460646856421756,0.7053120742835627,0.7378087238954681,-1.478819385987192
2019-06-04,-1.278387775010411,-0.9197479807186286,1.6352696527781112,-0.35332621470497916,-0.8217032377957476,-0.6479524457679604,-0.9485381011446689,-1.321448539800145,-0.5042928760781563,-1.391181479027838
2019-06-06,0.14752539003232085,0.4034494477775223,1.9576051197297677,1.087537674380334,1.322564183083434,0.1770970531356787,1.1381570353174282,-0.9184797132287845,1.7975849732965636,1.759820323038712
2019-06-11,0.0026869864949020613,-0.4202301995773689,1.0244202004044904,-1.5190062078172055,2.3569324439282724,0.9386187760436838,1.9724601639649864,0.7941889860451024,-0.9297070514587064,-0.24401897013005794
2019-06-12,0.21762372352765916,0.6962731362440735,-0.34859335439161576,-0.281314453465258,-1.3163599748722619,-0.8949289883133932,-0.29128032786891234,-0.8024712296454966,0.2320415595103508,-0.3709424684671809
2019-06-13,0.04892461663389566,-0.4018163373544011,0.6866276084260916,1.0383053744158202,0.21163176643443718,0.6305517116698761,0.541647065042376,0.44551795551317924,0.9934407851526224,1.2058530170920139
2019-06-14,0.7683135530822074,0.31287094064712495,-0.0582591900716237,0.4999057121078533,-0.24871803899534353,-0.6166067636955055,0.32107379988790696,-0.7617591228780722,0.2123520892384356,0.4293875870738178
2019-06-17,0.9927640012270917,0.4115082198145543,0.002230059200551272,0.9881630097015871,0.3061216123148342,0.3971821026098471,-0.07148009109840152,-1.5288727198199246,-0.13954120123551356,-0.023149706911896373
2019-06-18,-0.6009572245463268,-0.7007394507463625,1.3993909154969848,1.5656724909009603,1.1622869064409906,1.2162821631696632,1.186368572416389,0.5931871942794333,1.0924628954872306,1.3470466427200365
2019-06-19,0.052606795028873256,-0.010762913994725612,-0.24684506743118517,-0.8289803493067528,1.4541867647704079,-0.2164441027915307,0.09100478658816728,-0.5835546012321677,-0.6495247776257096,-1.1776853973537147
2019-06-21,1.4139265164581698,1.3589986104889955,0.7635472797898212,-1.4855503991141727,0.5178610190939642,0.6477899855311317,-0.7231196317968882,0.25463906186703616,3.8003761364234556,0.1324267263450913
2019-06-24,1.136122629460462,0.5867984248013517,-0.5531282253126375,-0.22724520009691457,-0.1092909612400773,-0.47738338778187983,-0.5821839360485962,-0.6393810189130499,0.7225799776085148,-0.6913003968698849
2019-06-25,0.9263942201157872,0.19384213331498631,-1.0213860315561702,-1.1207914574530322,-0.8222624356841036,-1.154543424756201,-0.5642612195016629,0.924864207986422,0.0219043488051733,0.21413953178476117
2019-06-26,1.4339632790247965,0.7635811161971185,-0.13197641072913108,-0.373133189274642,0.16691496016188168,0.691252677430928,-0.34890512015187536,0.46805361948255836,-0.198593590690134,0.2287868285259232
2019-06-27,-2.7528971393897232,-2.6349353222394902,0.30552553206704813,-0.5908093638885729,1.033168711879162,-0.08898590872993895,-0.2051043881972356,-0.20147217173394014,-0.28033830985883484,-0.04872003319019446
2019-06-28,1.11375702527772,0.58161605408395,0.1364790408817057,-0.19384662174489867,-0.4447944759144533,-0.598746987079457,-1.7120960327518526,-1.1064825563715621,-0.310100082607869,-1.0735331833417312
2019-07-02,-2.011379793601688,-1.2013770422059868,0.9404782845817258,0.6927814845264518,0.6867343122900639,-0.010121410577768471,0.686136383699168,0.8624800370110485,-0.5625986069359324,-0.5521393733326675
2019-07-03,0.9968225978364897,0.37516460760860365,0.6907498091263834,0.2520452501223768,-0.26830066144973214,0.9413533288772579,-0.24554438085522248,-0.15904907888176886,0.6836616367136346,-0.24780405571703534
2019-07-05,-1.202872783176669,-1.0291390983916935,-0.9206026256725788,-1.4019364907578495,-0.7436578783843492,0.2059425904601935,-0.09862834076732845,-1.7589038916199513,-1.8516471763120175,-1.4147039583182932
2019-07-08,1.057442636699679,1.022822891913082,-1.1957161023123135,-0.8429522749447917,-1.43721305592901,0.2850331581302937,-1.2720014306003238,-2.8215311985787177,-0.37859177954970935,-1.166910361697024
2019-07-10,-0.22627645423789752,-1.2584994350093368,1.1464945121607153,1.6832136005871023,0.17007593954341155,0.8063514116859086,1.436199258426331,-0.0482375917610456,1.2143060331905706,1.5448789279205846
2019-07-11,-1.0120134847707485,-1.3540876577643666,-0.4628311049817612,-1.2355100053890773,0.2764707532070914,-1.9072268049109262,-0.8051820587779718,0.1110770792332224,-0.8920330088276358,-1.493099088952768
2019-07-12,0.34995835152004673,0.3105259354674512,0.9745323869301128,0.14073260396573883,0.547540745976376,-0.4496559005200348,-0.14775768494443375,0.14441538289469683,0.7095460568709824,1.3138118732054875
2019-07-15,-1.1433679029028843,-2.84290637364142,-0.2592183766409241,-0.3325823835190186,0.15116775389512807,-0.5884768733177673,-1.6489203018408305,0.11042907002812515,-0.09122641466142402,-0.3340052490565264
2019-07-16,-1.7369017062655236,-1.7410965162510275,-0.14571568377395694,0.37610213629592615,0.46310038196513137,0.5150059906982922,-0.3081207889026365,0.9161154992922614,0.08833676073322434,0.8979310080529684
2019-07-17,0.1483964244500168,0.6096908122311713,-0.640953788337542,0.4565581177346249,0.01603246374439956,0.43245629412165615,0.8773342713317104,0.40201367534780275,0.9617404072895203,0.6967550087206341
2019-07-18,0.927687788627598,0.6754622958523987,0.17831769056186603,-0.4584391958857121,-0.5473687885789146,0.3455894942011663,-0.5473438952804285,-1.0301046409505061,0.12298255299863968,-0.3249806170717835
2019-07-19,-0.26708674204865573,-0.3449809948672422,-0.7917212388244086,-0.134830871437723,1.0331953100452729,-1.7735759340468562,-0.07832328093684833,-1.541663679062712,-0.02385338863100003,0.3850205624475678
2019-07-22,-0.34825038052118695,-0.2937405969146123,0.26514491661919476,0.3749818046072166,-1.2554924047771991,0.8124416277537333,0.051964824641982536,-0.6537237225674644,-0.06091560970417341,0.03328708324671361
2019-07-23,-0.6047598725973672,-0.302455346738517,1.5361931098552282,1.8448264769918212,0.7065618636411508,0.02547623141657032,1.1070961365155916,0.3399452558997328,0.06529223707895518,1.593344975008198
2019-07-24,-0.2691724149611331,0.14070860728851334,0.24317996393669666,0.11474575348575501,0.01965246267646484,0.731172576123928,0.972519300390992,-0.7661725363375784,-0.061066476994301074,-0.48737624329234736
2019-07-25,0.02434146707510433,0.09328752030200332,-0.4691575477651353,-0.6188182257403874,0.45881948293382924,-0.9110607195648293,0.9915891940514999,0.07506781163659683,-0.44870234985165985,0.8226868652530973
2019-07-26,-0.20307869511135507,-0.10130695620379085,0.8285574710374493,0.3674258541580803,-0.5849392371264975,0.12446811022612667,-0.1826309508946885,0.2631102243903141,0.24209597994586962,-0.049297219558281695
2019-07-29,-0.6973876114781398,-0.6948798912313644,-0.8553739302239133,-0.7558030611157357,-1.1915248190689522,0.11166926902544133,0.6136179601454596,-1.4504147197189812,-0.39505668154859114,-1.1726723095862246
2019-07-30,0.006117217878407112,-0.12538235016338523,-0.2768350659882912,-0.13938255254857362,0.28194809761060213,-0.21960285704172272,0.3623940153748335,-0.861683376081745,0.8374394116006878,0.47604490259976845
2019-07-31,0.5867605347941296,0.4875059159829901,-1.3378211862824239,-0.4308516618589348,-0.9093611039498459,-0.5595680771558985,-0.11740779390872666,0.536122790512343,-0.12384317497937863,0.704846298522375
2019-08-01,0.37099501803098767,-0.0879963534780965,-0.6169475683654303,0.8455222094065032,-0.16453095008350613,1.0729387026693484,0.43514011412384507,-0.8438038047444939,0.06457734429781659,1.6490453184132103
2019-08-02,-0.012753199830620536,-0.12273260058552042,-1.2116082934401327,-0.897024728856256,-2.1381661111849826,0.7894374888245344,0.007977383124331343,0.027900303360027655,1.6614751457291717,-0.38671264890545354
2019-08-06,1.716828145479881,0.9841586369664465,1.6951275909934438,3.1241675299824974,-0.07515936858785364,4.805035477281888,-0.9662289041175594,3.1795172244675216,5.10515663565038,10.060314767426803
2019-08-07,0.3493701063627773,-0.15278860602280137,-0.41224928866391447,0.6480375555464124,-0.2515915948569893,-0.13284248228223441,0.08959004734910118,-1.0123715377173208,1.250018393793501,-0.43329030768633653
2019-08-08,-0.1622342751550978,-0.5300993805975842,1.9264260164730282,0.8479615462650663,0.3779393728673288,0.6407112678899908,0.6655354938938144,1.2363623157601962,-0.5859428745336067,-0.09691721391196302
2019-08-09,-0.47320501967345385,-1.0868838421162819,-1.6182166905226043,-1.8924827570554266,-1.2725868145655757,-1.2517225036139388,-1.9854664300027396,-0.227694878252771,-0.8237221276457305,-1.1170733414035228
2019-08-13,-1.298606947359936,0.01556136564820912,1.504015045940295,1.2866980936019714,-0.6768718689182094,1.2151964893111165,1.9515005149345548,-0.09287813079438119,1.3038145310820572,1.7840667324075583
2019-08-14,-1.525691031265978,-2.1277811163428275,-2.9205825629114575,-2.1369296211386835,-0.4072511850494919,-2.1080107585386387,-0.8976166516386918,0.21483920051465133,0.05688227240458773,-0.7359619833480896
2019-08-16,0.44959386870528345,-0.03541348406128876,1.383997431111615,1.4224143321916365,2.1181846502029353,0.4522520616958698,-1.5541958360132557,1.007054489345045,0.3995617670992977,0.9611130071407089
2019-08-19,0.4898834141731435,1.2120998189647874,0.16671973510552324,-0.1754703050713741,0.9793979454241096,-0.396631965625235,-0.16423514623058752,-0.7420389404564611,-1.3301220575030694,-0.8841624865037809
2019-08-20,-0.1922111061254209,-0.40190213788547197,0.19680751367274968,0.6937103294224946,0.7214970236154046,1.184835663514079,2.3087477819705127,0.8386153012499751,1.0228120043997064,1.3051489139489965
2019-08-21,-1.1624095673680088,-0.9170508004725014,0.3038463867556117,0.12551041864966564,-0.061555276519478494,0.49074460701620337,-1.141214848483318,-1.1495535538129296,-0.2901410335079039,-0.27737012243832804
2019-08-22,-0.2431309265414976,0.20904844695016916,-0.416599888546664,-0.8835033548485071,-0.9450663186472121,-1.17955943855122,-0.3654958588139907,-2.076683134433834,-0.8774539345556785,-0.5712454903899474
2019-08-23,0.3915397936581128,0.30913394292676355,-1.4072979095776497,-0.5147923751151325,0.8703547348388881,-0.32813347668378356,0.9605591894186541,1.2225358881055675,1.9594528474494997,0.7539430027760821
2019-08-26,-0.3185403786115622,-0.6838380790022849,0.3050595823756013,-0.09630569041548888,-1.7585086394833809,-0.2544221014681869,-0.999172144210088,1.1967213269917487,-0.5455163154357031,-0.6700816952378544
2019-08-27,-0.3165528358536552,-0.0544200676572864,0.3848956765659043,0.8874387784787654,0.6366668028286455,1.1618716267487676,0.26206720086591107,1.0384635804088713,1.320231833319755,1.0644872365105778
2019-08-28,-1.0856729085828594,-1.5425450903291855,-0.20357000776603107,-0.12321003987023542,-0.6639733500529013,-0.3618615477653192,-0.2835921464032181,-1.116416383054246,-0.9158124496231657,-1.0168295313266162
2019-08-29,-0.46288094183483863,-0.3598246594893316,1.599175339225285,1.63463045595346,0.7928393844638624,2.104946038186042,0.8405130617031608,-0.10458459714922051,-0.08091291275379182,0.8841655616565364
2019-08-30,-0.09053893164962269,-0.22872558840489904,-0.41482333745626127,-0.43459585238565523,-0.2682631152508799,-0.0373850742760595,0.7392669554633287,0.09049881216730725,-0.9263182721087626,-0.6651684914400037
2019-09-03,1.7882126357331487,1.0639939216917724,-0.28275430537263146,0.45905317883419633,-0.25872329943015626,-0.37987927994014486,0.10381877714830907,-1.4962667769560187,1.5935872259652906,0.46453408849379424
2019-09-04,-0.08851830019828842,-0.29360750436015964,1.4268579851084147,1.0188899816835713,3.4569603402396076,0.7959463082487535,-0.5393595752634699,0.9341957412025359,0.6367386436100557,0.8405314636402518
2019-09-05,-0.3164683137424676,-0.3745013089492933,0.40540126860744197,-0.8905124543608944,-0.3977142843750895,-0.7799152598972114,-0.47993628084112083,-0.567298699031803,-2.442074269879489,-0.8829992486678271
2019-09-06,-0.48146935626597054,-0.45191730073484676,0.31452925419247546,0.09735109983426891,0.5791867940742832,0.6245331362504698,0.5823473681770147,1.1148970994574101,-0.25618436341797185,0.4526431351475397
2019-09-09,-0.3388726842068616,0.9629627084480035,-0.7557439144777287,-1.7277348235158254,-0.4313575243790835,-0.9191933926814193,-1.5257700754397416,-0.22373068600512364,-0.8357338902523335,-1.0011059477556778
2019-09-11,-0.40665605036924873,-0.27512717293399835,0.854476547438167,0.725888594740763,1.2562379890144624,0.4435286774915626,-0.20061070473145187,0.5080240815095919,-0.271436977394652,0.3377349432839653
2019-09-12,0.18765080973389975,0.08398392786822476,-0.1941285477432297,0.014211084850542087,-0.4063976904491685,-0.017828617290728883,-0.5427348090285513,-0.87816553386466,-0.1806545227180368,-0.5651916967398065
2019-09-13,-0.3478938901309335,-0.1437437964823876,-0.5279132645832778,-0.003893252026036702,0.27851635822519577,-0.8400824351839953,-0.17519307454343327,0.4404766815608851,-0.797584490948053,-0.5324289875108845
2019-09-16,-0.4201249795671522,1.5209801195254133,-0.7806668576534306,-0.006470611911170942,-0.7706400534039097,0.19231302680700452,-0.7445516420934595,-1.0549819553257396,0.2767178366139904,-0.5240747663436757
2019-09-17,-0.03611566811010864,1.1653597066501353,1.2598572589315875,2.0684433971001916,-0.16448892852940453,0.979402390621913,1.6004629841373055,-0.6872814709889364,0.866913176728963,1.4960147034492135
2019-09-18,-0.28599374486644824,0.13868632116881735,-0.0986735295915402,-0.342224854838051,-0.07293047381421071,-0.20816919900710862,-0.4438357728618424,0.16641148634092967,-0.002893104402447851,-0.0804477436189586
2019-09-19,-0.08938770683273674,0.7191479985468564,-0.32803217008951835,0.4879542375898972,-0.8407694148248507,0.13257412127763224,0.7683669821138058,-1.6144037522794732,-0.8111483218999168,-0.3431975285170464
2019-09-20,-0.3238463129963082,-0.33742536605738815,-0.3593819248500953,0.15811023036025945,0.12759558507723562,1.2805446607532527,0.8012002820696038,5.344026490385687,0.6362432657286371,0.3656289637695605
2019-09-23,-1.4277557615604963,-1.7408560619680067,-0.9574529787353738,-1.114510703045521,-1.0201069147792199,-0.9279799774229299,-0.26661098131172156,0.9966517891726278,0.21069285372959806,-1.149268781535165
2019-09-24,-2.976815665638986,-3.4850720522474394,-1.7070724140966214,-1.2387962570072375,-0.22012881264381676,-0.6938374275576943,-0.8950621613105698,-0.3476321579562138,-0.11267534716986108,-0.8656682592048943
2019-09-25,-0.2629898892422619,0.26904519482827827,1.2690989807616442,0.4394711565821781,-0.3814273910877878,0.7300431854241002,-0.39183095456330785,-0.3294385594443783,-1.1292631393862311,1.0924193987100261
2019-09-26,-0.8927875170643802,-0.38210417203125924,-0.2634357216243226,0.15410147458769305,0.3435696631002844,0.22167448759493227,0.06195578254552263,0.6474956297863882,0.11836869594789085,0.056616613661508594
